title_en,year,rating,genre,synopsis,genre_grouped,word_count,embeddings,cluster
The Kid,1921,8.2,Buddy Comedy,tramp cares abandoned child events put relationship jeopardy,Comedy,8,"[ 5.79749197e-02  3.50882649e-01  1.17792964e+00  5.04927099e-01
  1.53301358e-01  9.29592133e-01  7.37501740e-01 -2.46080726e-01
  6.24708295e-01  5.17065078e-02 -4.75903243e-01  1.01600558e-01
  6.53605700e-01  7.56348014e-01 -1.09778261e+00  3.05597395e-01
  3.60293984e-02 -3.08156699e-01 -4.99063618e-02 -1.11650515e+00
 -4.98984933e-01 -6.94423914e-01  3.45148668e-02 -3.49545687e-01
  1.57177195e-01  2.83968449e-01  1.67372301e-01 -7.51416385e-01
 -1.20727897e+00 -2.90418923e-01  2.11384967e-01  3.44708025e-01
  4.95285213e-01  1.39391363e-01 -4.60121334e-01  6.12401724e-01
  7.07887411e-01 -6.14889205e-01 -4.84649315e-02 -3.40721250e-01
 -2.12803539e-02  4.54579324e-01 -1.57903299e-01  5.24782121e-01
 -7.33329728e-02 -3.09378445e-01  1.06314115e-01  5.81109345e-01
  6.52614236e-01 -6.87478304e-01 -3.07710826e-01  4.17065620e-01
  1.42675197e+00  7.51330137e-01 -6.78161860e-01 -4.17335033e-01
  4.23373401e-01 -1.27066302e+00  1.19019240e-01 -1.99352369e-01
 -5.55069387e-01  2.00769439e-01  8.81454647e-01  5.70172369e-01
 -1.12926209e+00  5.70805192e-01  1.86784789e-01  4.87934910e-02
 -6.09678328e-01 -1.26993191e+00  9.81149748e-02 -1.07992244e+00
 -3.63166392e-01 -1.88945249e-01 -7.53372237e-02 -4.09041047e-01
 -7.76118457e-01  3.10284197e-01  1.11484671e+00  8.00244153e-01
 -7.96998292e-02  5.43610036e-01 -1.43805817e-01 -5.87519348e-01
  4.72985059e-01  3.39405358e-01  1.43464518e+00  9.37743485e-02
 -9.79308903e-01  1.47298679e-01  9.35923994e-01  5.24408877e-01
  1.37819874e+00 -9.15137887e-01 -1.09364045e+00 -4.30213362e-01
  3.14949542e-01 -9.25757214e-02  5.49049377e-01 -6.35450631e-02
 -7.18519568e-01  5.54586887e-01  1.23231910e-01 -3.59680295e-01
 -7.03679845e-02 -4.59327489e-01  3.27816933e-01 -1.25658154e-01
 -5.99474549e-01 -6.62190676e-01 -3.27219814e-01  7.55382121e-01
  1.67679116e-01 -5.69904447e-01 -1.59838796e-01  3.32393199e-01
 -1.04124343e+00  3.85890990e-01 -1.54399082e-01  5.60155272e-01
  8.95911038e-01 -3.21001172e-01  9.57338735e-02 -6.16373062e-01
  8.22582841e-01  2.50072837e-01  9.07465518e-01  6.88488424e-01
 -6.64383098e-02  5.01823843e-01 -9.01864693e-02  3.99631619e-01
 -7.42508888e-01 -3.37822109e-01 -1.07363602e-02  4.59059358e-01
  1.18607074e-01 -1.14180066e-01  1.01093173e+00  1.15421169e-01
 -5.63075282e-02 -1.08475439e-01  5.19910872e-01 -6.70664966e-01
 -6.73306525e-01  4.70080644e-01 -2.40819026e-02  3.05678338e-01
 -7.02520907e-01 -1.91643193e-01 -2.65656918e-01 -8.01094845e-02
  2.98881773e-02  7.16151237e-01  1.87158808e-01 -6.15654409e-01
  4.48003262e-01 -2.01639310e-01 -4.75796312e-01  3.29750776e-01
  4.36395377e-01  7.18604922e-01 -3.58907342e-01  2.43062213e-01
 -2.60395676e-01 -4.68643069e-01 -9.37496945e-02 -9.80917439e-02
 -3.10720224e-03 -1.57286301e-01  2.29134411e-01 -6.13427050e-02
  1.03464782e+00 -1.26045907e+00  1.20235455e+00  3.75542045e-01
 -7.23149538e-01 -1.00368261e+00  4.32503643e-03 -2.04161555e-01
 -2.74654239e-01  3.88332278e-01 -1.14266455e+00  6.77031100e-01
 -9.70057070e-01 -8.83900464e-01 -2.32188642e-01 -6.67743027e-01
  2.19555870e-01 -4.85545933e-01 -6.67454481e-01 -9.21457291e-01
  1.94378152e-01 -4.98382837e-01  1.37250677e-01 -2.23798618e-01
  5.60986437e-02  8.41072202e-02  6.39174044e-01 -1.61768552e-02
 -4.72880870e-01 -4.13970590e-01 -1.76672652e-01  4.73677814e-01
 -2.75806814e-01  9.20639992e-01 -3.82934064e-01  9.33002755e-02
 -1.05494988e+00 -9.16967750e-01 -6.05836928e-01  5.38653731e-01
  4.46210176e-01  5.00224650e-01  7.69073665e-01 -9.93835807e-01
  3.31614941e-01 -4.07912463e-01  7.72849843e-02  7.47437477e-01
 -3.44764680e-01 -6.30537391e-01  3.02456349e-01  4.33465511e-01
 -4.93116081e-01  8.52958083e-01  1.07105590e-01 -5.15707910e-01
 -5.25890410e-01  6.93154812e-01  1.25949010e-01  8.44096363e-01
 -4.21927452e-01 -2.16810465e-01 -9.70857263e-01 -1.26546085e-01
 -8.79064322e-01 -3.41741592e-02  8.64178300e-01 -3.84491742e-01
  2.40506902e-01  9.89611626e-01  1.50571144e+00  1.46003008e+00
 -1.12437344e+00 -5.49979270e-01  9.69782174e-02 -5.94671428e-01
 -7.32659161e-01  7.78740644e-01 -8.60129416e-01 -7.03050643e-02
  4.44643497e-01  2.22596034e-01  2.10718095e-01 -1.06644131e-01
  2.50563353e-01  7.95129359e-01  5.41163385e-01 -2.47887000e-01
  3.82553756e-01  8.24588835e-01 -9.54614222e-01  6.45662785e-01
 -3.37306224e-02  6.99533939e-01 -4.85048085e-01  6.53579175e-01
 -6.24841034e-01  3.46669853e-01 -1.64663389e-01 -9.15126562e-01
 -4.76195216e-01  8.56224597e-01 -3.34817946e-01 -2.14419976e-01
  1.09761381e+00 -3.23199667e-02  5.58862627e-01  1.80260479e-01
 -4.70373601e-01  8.35000098e-01 -1.15054798e+00 -3.52342546e-01
 -6.82067215e-01  4.81972486e-01  4.28838342e-01  4.95213419e-01
 -1.89936176e-01 -4.21823889e-01 -5.36663830e-01  9.57455993e-01
  1.81462824e-01 -4.15259153e-01  1.00758171e+00 -2.86933213e-01
  7.14780807e-01  1.03430443e-01  1.67375818e-01  4.78127360e-01
 -7.10425436e-01  6.47641361e-01 -9.98165309e-01 -2.98917085e-01
 -3.55676979e-01  3.53394151e-01  3.71419638e-01  4.01982814e-01
 -9.58838105e-01 -4.95019138e-01 -2.94894755e-01 -4.27536309e-01
 -5.30450940e-01  2.98596978e-01  1.13647437e+00 -8.34562480e-01
 -1.42411840e+00  6.70288682e-01  5.93922436e-01 -7.05567002e-01
 -5.32781854e-02  4.04550806e-02  2.44215727e-01 -3.98220807e-01
  3.66376303e-02 -4.84741896e-01  2.02205032e-01  1.20982021e-01
 -1.31319538e-01  1.47095338e-01 -4.63410676e-01 -2.86497086e-01
 -1.36498511e-01  8.15862417e-01  8.99026334e-01  6.89636469e-01
 -1.32374108e+00 -1.90383613e-01  5.27975619e-01  3.95168334e-01
  1.92483473e+00 -1.92603827e-01 -5.35146236e-01 -4.37486082e-01
  5.81977129e-01 -2.24013161e-02 -6.46414876e-01  3.63858610e-01
 -2.21301660e-01  4.42106217e-01  8.05576384e-01  3.56828839e-01
 -1.39353365e-01  2.58426398e-01 -3.45898002e-01 -1.02620161e+00
 -4.67197448e-01  3.65507245e-01 -3.19103837e-01 -3.02286595e-01
  2.77089663e-02  3.04653049e-01 -8.66292894e-01 -4.73750710e-01
  2.45098367e-01 -4.40818995e-01 -2.33416021e-01  3.55773479e-01
  1.22311556e+00  6.57947600e-01 -1.01437047e-01  6.39412999e-01
 -5.86259663e-01 -4.35867488e-01 -3.12204003e-01 -2.05106258e-01
 -5.99772595e-02 -9.32719946e-01 -8.34184408e-01 -1.52783585e+00
  5.12772977e-01 -7.70812988e-01  7.08697319e-01  3.24332975e-02
  4.99998659e-01 -7.78223097e-01  5.24817884e-01 -4.55425292e-01
  9.18833673e-01 -3.39069754e-01  1.80210459e+00  1.92549273e-01
 -4.68266219e-01 -8.31729472e-01 -7.70663261e-01 -1.25529766e+00
  4.82183337e-01  8.89797270e-01  2.10125938e-01  4.03744727e-02
 -2.92422682e-01  3.00196081e-01  2.07623675e-01  1.04737389e+00
  5.04217684e-01  6.95676506e-02  1.23534158e-01  2.31275901e-01
 -2.64925539e-01 -5.21691024e-01 -2.98579693e-01  4.21302795e-01
 -8.18333209e-01 -5.49718626e-02  1.91066965e-01 -2.75967687e-01
 -1.02132536e-01 -1.21299469e+00  3.34974885e-01  1.24623442e+00
 -1.59753948e-01 -3.39294344e-01  1.97177276e-01 -5.31708658e-01
 -2.09660292e-01  6.86738491e-01 -4.18616116e-01  9.05392766e-02
 -8.42297301e-02 -1.17971027e+00 -4.34314728e-01  2.90117413e-01
 -1.31572068e+00  3.83630931e-01  5.56008518e-01 -5.35313189e-01
  2.98683465e-01  7.71839544e-02  1.35388410e+00 -6.26593530e-01
  4.03122902e-01 -8.34902704e-01  5.91838896e-01  1.53200239e-01
 -3.89518768e-01  8.71762514e-01 -6.27328634e-01 -1.00224233e+00
  3.22857022e-01 -3.05982176e-02  8.57985392e-02  3.18714440e-01
 -2.51058787e-01  3.26372415e-01  2.80650645e-01  3.13670486e-01
 -3.01010162e-01 -3.02106410e-01 -3.37400645e-01 -4.15661365e-01
  5.00985444e-01  6.04393721e-01 -4.19985592e-01 -7.29460001e-01
  5.02488911e-01 -1.60622839e-02 -8.74893785e-01 -3.75089169e-01
 -1.98972791e-01  2.53422447e-02 -8.32177758e-01 -4.81417328e-02
  1.89987555e-01  5.36797702e-01  2.16901019e-01 -9.80288863e-01
 -9.20586765e-01  6.35354340e-01 -3.77301663e-01  4.80661124e-01
  4.25554276e-01  5.52025497e-01  8.40141475e-01 -1.64286837e-01
 -1.02493048e+00 -8.80662259e-03  3.95584613e-01  1.13641351e-01
  5.72259188e-01  3.40476573e-01  6.85503006e-01  2.65936583e-01
 -5.24053931e-01 -8.44846308e-01 -5.27404547e-01 -1.43908799e+00
 -3.85224730e-01  4.27412242e-01 -1.67487353e-01  1.77384228e-01
  1.04340219e+00  7.92034328e-01  4.86880600e-01 -3.38696510e-01
  1.89826295e-01  2.39684358e-01  6.78003728e-01  2.18883038e-01
  6.04214549e-01  1.05388783e-01  4.41092283e-01 -1.36562869e-01
  1.72117308e-01 -9.90275323e-01  7.12582171e-02  5.46531141e-01
 -6.10872209e-01 -1.14260666e-01  3.96541022e-02 -3.75457317e-01
 -8.35627139e-01  3.42448086e-01  9.90104437e-01  2.43138134e-01
  3.61343503e-01 -2.03753516e-01  4.84011398e-04  1.12616634e+00
  1.97713077e-01  2.05742881e-01 -6.15758538e-01  6.78363740e-02
 -5.01582861e-01  5.26860133e-02 -6.98051870e-01 -9.28607762e-01
  1.26465455e-01  2.92017031e-02  7.21097469e-01 -2.58446097e-01
  8.58586133e-01  2.80361176e-02  6.24790370e-01 -7.50359476e-01
 -1.52017939e+00 -3.76272481e-03  4.14369017e-01 -2.98278332e-01
 -7.25557983e-01 -4.73607332e-01 -1.59393009e-02 -4.19903636e-01
  2.49317259e-01 -2.91689306e-01  3.53750974e-01 -1.00926352e+00
  2.69724280e-01  5.60779035e-01 -4.53641772e-01  3.72653782e-01
  1.20289013e-01  7.11697757e-01 -7.21068010e-02  5.06950796e-01
 -5.33541679e-01 -1.07945108e+00  2.78088033e-01 -4.65006083e-01
 -5.26761770e-01 -9.76669043e-02  8.19594920e-01  1.81069434e-01
  1.26570141e+00  4.90412444e-01  2.76915759e-01  2.10279773e-04
 -6.31016970e-01 -3.28289837e-01 -7.72043645e-01  8.67996037e-01
  5.13202429e-01  2.61414737e-01 -4.36674476e-01 -3.91687989e-01
 -1.34238109e-01 -6.70005977e-01 -8.71843398e-02  8.44667628e-02
  7.32342973e-02 -4.84633714e-01  5.47193527e-01 -1.07284397e-01
  3.64535809e-01  3.29418302e-01  9.13854778e-01 -6.01653337e-01
 -2.82490790e-01 -3.71233672e-02  6.39789343e-01 -1.94784746e-01
 -7.15072513e-01  2.19215050e-01 -4.61667418e-01  9.26869154e-01
 -8.51156175e-01 -1.29310831e-01 -1.05991319e-01 -1.93488181e-01
 -5.26479602e-01 -2.99765885e-01  1.07183051e+00 -7.80185282e-01
  8.66023451e-02  1.44119218e-01 -6.29956663e-01 -9.22266603e-01
 -1.36314917e+00  3.25396150e-01 -4.05065436e-03 -2.33090594e-01
  5.88230044e-02 -6.17051601e-01  9.00661230e-01 -1.28601819e-01
  2.22395033e-01 -5.85733056e-01  1.01661396e+00 -7.46143758e-02
  2.52299219e-01  1.89720482e-01  7.92420328e-01  2.35046163e-01
  3.15736413e-01 -2.16822535e-01 -2.50766397e-01  8.75395715e-01
  5.52688718e-01  1.49602637e-01 -1.28192604e-01 -2.27617323e-01
  2.36187413e-01  5.64558625e-01  1.79624289e-01 -2.00286672e-01
  1.74371481e-01 -6.04748607e-01  3.77223194e-01  2.03275964e-01
  1.00113444e-01 -2.04110086e-01  1.50672451e-01 -1.40155137e-01
 -2.56270409e-01  1.14556119e-01  3.74375612e-01 -3.21732193e-01
 -5.20754397e-01  3.46838444e-01 -3.40425044e-01  6.54520750e-01
  7.46768415e-01 -3.98108125e-01 -1.83724403e-01  1.79821730e-01
  6.39313638e-01  5.11243463e-01 -4.06327724e-01  9.12616178e-02
 -2.75728285e-01  2.57875860e-01 -5.41907489e-01 -1.13381751e-01
  5.51228046e-01 -1.62628508e+00  1.20191336e-01 -1.33328414e+00
  1.54595804e+00  3.10555935e-01  2.78042018e-01 -3.90428185e-01
  2.77246028e-01 -1.09450519e+00 -3.08773845e-01 -1.24290138e-01
  1.57759583e+00 -3.97001177e-01 -2.44901069e-02  3.04298997e-01
 -5.27238727e-01  2.28921324e-01  4.89420861e-01 -4.04792905e-01
 -8.05690765e-01 -8.02549362e-01  1.92724317e-01  1.78017661e-01
 -7.67921448e-01 -1.71100959e-01 -7.20087960e-02  5.86217642e-02
 -4.57514077e-01  5.72112858e-01 -5.89703143e-01  5.12198567e-01
 -1.26272306e-01 -9.19067144e-01 -4.65094060e-01  6.78459406e-01
  1.78751588e-01  2.69178599e-01 -1.01509655e+00  8.04610312e-01
 -5.20951033e-01 -5.31097472e-01 -8.75182509e-01  1.83062688e-01
 -1.33965343e-01 -2.30737865e-01  5.37255630e-02 -5.05929962e-02
 -1.86734587e-01 -6.28402550e-03 -3.10951680e-01 -9.40610692e-02
  5.46573997e-01 -1.05154328e-01 -2.63321370e-01  4.49332684e-01
 -2.46745363e-01 -3.42558503e-01  8.64106774e-01 -4.75016236e-02
 -6.40509009e-01 -3.43758315e-01  3.09011340e-01  3.97433490e-01
  5.35610855e-01 -2.20987231e-01 -8.29385400e-01 -3.40749532e-01
  6.35719970e-02  1.02972341e+00  1.51110828e-01 -1.22894585e+00
  2.24309221e-01 -4.72649217e-01  8.91454458e-01 -5.44279456e-01
 -4.33298983e-02 -3.56388502e-02  9.39328134e-01  9.14422989e-01
 -1.91022009e-01  8.10730517e-01  4.90122110e-01  2.33014926e-01
 -8.54629695e-01 -7.53688633e-01 -2.19789967e-02 -4.54836935e-01
 -2.12000851e-02 -2.19248509e+00 -1.23036742e-01 -1.08361924e+00
 -2.62900561e-01 -4.22998816e-01 -6.21960223e-01 -1.40426978e-01]",2
